GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,SpeechSettings,51,6,0,0,14,3,14,2,14,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationClient,70,327,8,8,17,97,20,41,12,41
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationClient.ListPhraseSetPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,SpeechClient,59,72,0,0,18,17,12,10,12,10
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationClient.ListCustomClassesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,SpeechSettings.Builder,43,14,0,0,14,4,9,3,9,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationClient.ListCustomClassesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationSettings,81,6,0,0,20,3,20,2,20,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationClient.ListCustomClassesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationClient.ListPhraseSetFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1,AdaptationClient.ListPhraseSetPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,SpeechStub,25,3,0,0,5,1,5,1,5,1
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,GrpcAdaptationStub,56,487,0,0,17,201,10,25,10,25
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,AdaptationStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,AdaptationStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,AdaptationStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,SpeechStubSettings,28,80,1,1,7,30,5,14,4,14
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,AdaptationStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,AdaptationStub,60,3,0,0,12,1,12,1,12,1
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,GrpcSpeechCallableFactory,15,24,0,0,3,5,3,5,3,5
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,GrpcAdaptationCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,GrpcSpeechStub,50,139,0,0,15,59,8,9,8,9
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,AdaptationStubSettings,28,144,1,1,7,45,5,20,4,20
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,AdaptationStubSettings.Builder,91,293,0,0,19,84,4,15,4,15
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1.stub,SpeechStubSettings.Builder,45,230,0,0,14,81,4,9,4,9
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,AdaptationStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,SpeechStub,25,3,0,0,5,1,5,1,5,1
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,GrpcSpeechStub,50,139,0,0,15,59,8,9,8,9
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,GrpcAdaptationStub,56,487,0,0,17,201,10,25,10,25
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,AdaptationStubSettings.Builder,91,293,0,0,19,84,4,15,4,15
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,AdaptationStubSettings,28,144,1,1,7,45,5,20,4,20
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,GrpcSpeechCallableFactory,15,24,0,0,3,5,3,5,3,5
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,SpeechStubSettings.Builder,45,230,0,0,14,81,4,9,4,9
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,GrpcAdaptationCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,AdaptationStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,AdaptationStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,AdaptationStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,AdaptationStub,60,3,0,0,12,1,12,1,12,1
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1.stub,SpeechStubSettings,28,80,1,1,7,30,5,14,4,14
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,SpeechSettings,51,6,0,0,14,3,14,2,14,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationClient,70,327,8,8,17,97,20,41,12,41
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,SpeechClient,59,72,0,0,18,17,12,10,12,10
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationClient.ListCustomClassesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationClient.ListPhraseSetPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationClient.ListCustomClassesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,SpeechSettings.Builder,43,14,0,0,14,4,9,3,9,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationClient.ListCustomClassesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationClient.ListPhraseSetPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationSettings.Builder,67,14,0,0,20,4,15,3,15,3
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationClient.ListPhraseSetFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-speech,com.google.cloud.speech.v1p1beta1,AdaptationSettings,81,6,0,0,20,3,20,2,20,2
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1,TextToSpeechSettings,41,6,0,0,12,3,12,2,12,2
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1,TextToSpeechClient,46,63,0,0,15,19,10,9,10,9
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1,TextToSpeechSettings.Builder,35,14,0,0,12,4,7,3,7,3
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1,TextToSpeechClient,46,63,0,0,15,19,10,9,10,9
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1,TextToSpeechSettings.Builder,35,14,0,0,12,4,7,3,7,3
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1,TextToSpeechSettings,41,6,0,0,12,3,12,2,12,2
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1.stub,GrpcTextToSpeechCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1.stub,TextToSpeechStubSettings,28,64,1,1,7,26,5,12,4,12
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1.stub,TextToSpeechStubSettings.Builder,35,150,0,0,11,46,4,7,4,7
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1.stub,TextToSpeechStub,10,3,0,0,2,1,2,1,2,1
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1beta1.stub,GrpcTextToSpeechStub,50,97,0,0,15,41,8,7,8,7
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1.stub,TextToSpeechStubSettings.Builder,35,150,0,0,11,46,4,7,4,7
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1.stub,GrpcTextToSpeechCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1.stub,TextToSpeechStub,10,3,0,0,2,1,2,1,2,1
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1.stub,TextToSpeechStubSettings,28,64,1,1,7,26,5,12,4,12
CoverageAggregator/google-cloud-texttospeech,com.google.cloud.texttospeech.v1.stub,GrpcTextToSpeechStub,50,97,0,0,15,41,8,7,8,7
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,DocumentsStub,80,3,0,0,16,1,16,1,16,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcEntityTypesCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionsStub,10,3,0,0,2,1,2,1,2,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,KnowledgeBasesStubSettings.Builder,56,210,0,0,14,63,4,10,4,10
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcDocumentsStub,68,455,0,0,21,179,14,22,14,22
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.Builder,116,560,0,0,29,213,4,20,4,20
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ParticipantsStub,45,3,0,0,9,1,9,1,9,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcConversationsStub,56,270,0,0,17,110,10,15,10,15
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationProfilesStub,55,3,0,0,11,1,11,1,11,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStub,15,3,0,0,3,1,3,1,3,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ContextsStubSettings.Builder,63,231,0,0,15,69,4,11,4,11
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStubSettings.Builder,63,232,0,0,15,70,4,11,4,11
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,FulfillmentsStubSettings,28,66,1,1,7,29,5,12,4,12
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStub,50,3,0,0,10,1,10,1,10,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcConversationProfilesStub,56,372,0,0,18,156,10,20,10,20
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,FulfillmentsStubSettings.Builder,35,146,0,0,11,45,4,7,4,7
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcFulfillmentsCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings,28,74,1,1,7,30,5,12,4,12
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationProfilesStubSettings,28,130,1,1,7,48,5,19,4,19
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionEntityTypesStubSettings,28,98,1,1,7,36,5,15,4,15
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcContextsCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,VersionsStub,30,3,0,0,6,1,6,1,6,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcAgentsStub,62,478,0,0,19,184,12,24,12,24
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ParticipantsStubSettings.Builder,77,312,0,0,17,93,4,13,4,13
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,IntentsStubSettings.Builder,80,350,0,0,20,123,4,14,4,14
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ContextsStub,35,3,0,0,7,1,7,1,7,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionEntityTypesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionEntityTypesStubSettings.new PagedListDescriptor() {...},18,14,1,1,6,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,KnowledgeBasesStub,30,3,0,0,6,1,6,1,6,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcIntentsCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcIntentsStub,56,372,0,0,17,145,10,20,10,20
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcConversationDatasetsCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionsStubSettings,28,66,1,1,7,28,5,12,4,12
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ParticipantsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ParticipantsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AgentsStub,75,3,0,0,15,1,15,1,15,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,SessionsStubSettings.Builder,33,156,0,0,11,50,4,7,4,7
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AgentsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcKnowledgeBasesCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AgentsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,FulfillmentsStub,10,3,0,0,2,1,2,1,2,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcContextsStub,53,306,0,0,16,122,9,17,9,17
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcSessionEntityTypesCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AgentsStubSettings,28,162,1,1,7,51,5,23,4,23
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcAnswerRecordsCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ContextsStubSettings,28,106,1,1,7,37,5,16,4,16
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcSessionsStub,50,111,0,0,15,46,8,8,8,8
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AnswerRecordsStubSettings.Builder,35,147,0,0,11,45,4,7,4,7
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcParticipantsStub,53,392,0,0,16,166,9,21,9,21
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcKnowledgeBasesStub,53,263,0,0,17,108,9,15,9,15
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcEnvironmentsStub,56,314,0,0,17,129,10,17,10,17
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,AgentsStubSettings.Builder,104,490,0,0,22,183,4,18,4,18
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcAgentsCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationsStub,35,3,0,0,7,1,7,1,7,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,VersionsStubSettings.Builder,56,210,0,0,14,63,4,10,4,10
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationModelsStub,85,3,0,0,17,1,17,1,17,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,VersionsStubSettings,28,98,1,1,7,35,5,15,4,15
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStub,40,3,0,0,8,1,8,1,8,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcParticipantsCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,DocumentsStubSettings,28,170,1,1,7,53,5,24,4,24
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcSessionEntityTypesStub,53,263,0,0,17,108,9,15,9,15
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcEntityTypesStub,65,531,0,0,20,213,13,26,13,26
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcEnvironmentsCallableFactory,26,13,0,0,5,3,5,3,5,3
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,KnowledgeBasesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,KnowledgeBasesStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,VersionsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,VersionsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,KnowledgeBasesStubSettings,28,98,1,1,7,36,5,15,4,15
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcDocumentsCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,DocumentsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,IntentsStubSettings,28,130,1,1,7,45,5,19,4,19
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,DocumentsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationsStubSettings,28,106,1,1,7,38,5,15,4,15
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,GrpcFulfillmentsStub,50,126,0,0,15,50,8,9,8,9
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStubSettings,28,122,1,1,7,45,5,18,4,18
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,ConversationDatasetsStubSettings.Builder,71,357,0,0,20,136,4,13,4,13
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EntityTypesStub,85,3,0,0,17,1,17,1,17,1
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,EnvironmentsStubSettings,28,114,1,1,7,40,5,16,4,16
CoverageAggregator/google-cloud-dialogflow,com.google.cloud.dialogflow.v2.stub,IntentsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
